first_name,last_name,price,above_100
Miss,Meagan,31.33352755,
Thomas,Burke,88.26128869,
Jamie,Avila,65.74925169,
Benjamin,Sanchez,30.76415227,
Makayla,Gibson,280.83173660,true
Olivia,Little,25.49903511,
Michael,Knight,231.22265250,true
Amy,Huffman,110.90828250,true
John,Martinez,106.86355240,true
Jordan,Chang,122.63394180,true
Ryan,Carpenter,124.15931530,true
Mary,Simmons,182.63022670,true
Jonathan,Bender,131.45535760,true
Jorge,Ross,27.77878665,
Adrian,Wright,94.12946526,
Lisa,Merritt,250.64734810,true
Robert,Murray,117.00242270,true
Lori,Cantu,162.47922520,true
Emma,Burgess,70.63762139,
David,Peterson,150.74447790,true
Michael,Dean,17.64192503,
Leslie,Valdez,166.41809650,true
James,Tran,163.85167450,true
David,Blackwell,222.09139300,true
Brandi,Vazquez,107.44892540,true
Larry,Dillon,144.20929410,true
Steven,Wolfe,272.77130190,true
Edwin,Ferguson,233.32397150,true
Sylvia,Kelly,9.72877087,
Sandra,Acosta,295.86036850,true
Lori,Robinson,123.35994030,true
Heather,Glass,149.85673240,true
Connor,Ortiz,123.15973290,true
Anna,Sanchez,147.22369900,true
Joseph,Anderson,235.96215870,true
Daniel,Martinez,234.12513410,true
Jennifer,Lutz,133.75140860,true
Todd,Ware,249.94343110,true
Kristina,Becker,38.78643125,
Matthew,Brown,51.44266605,
Casey,Gonzalez,256.71346860,true
Tony,Nichols,188.11644470,true
Taylor,Bruce,157.08737570,true
Levi,Daniels,171.31372730,true
Kelly,Hall,94.06369019,
Rebecca,Ruiz,147.12088530,true
Melissa,Nguyen,217.74224480,true
Brian,Ryan,52.63615743,
Pam,King,73.56157369,
Paul,Schneider,158.75099350,true
Beth,Hooper,210.02079300,true
Kimberly,Smith,100.27653360,true
Kyle,Atkins,220.32546360,true
Vanessa,Zamora,274.89295510,true
Derrick,Liu,20.52289207,
Ryan,Lawrence,173.78143740,true
Robert,Kelly,214.13998870,true
Evan,Mills,186.27331440,true
Richard,Joseph,222.89123990,true
William,Allen,88.30391475,
Wesley,Jackson,248.12620620,true
Scott,Jenkins,255.51201120,true
Mathew,Mitchell,30.87279374,
Carrie,Williams,165.40315140,true
Mark,Rivera,218.43034810,true
Michael,Deleon,216.05161570,true
Kelly,Garcia,207.49908170,true
Tammy,Cook,49.37121772,
Mary,Bradford,89.16975595,
Nicole,Ramsey,11.79982443,
Jill,Giles,126.12114410,true
Michael,Ortiz,77.73457941,
Cheryl,Alvarez,156.41290090,true
Heather,Flores,261.77606410,true
Andrew,Roberts,88.04939518,
Sheila,Bell,223.32425310,true
James,Cabrera,264.16221820,true
Crystal,Briggs,67.47935100,
Joseph,Russell,71.90455869,
Julie,Lewis,99.91403488,
Rebecca,Green,107.36381920,true
Aaron,Kerr,56.44951929,
Samantha,Hodges,192.45709110,true
Eileen,Rivera,166.23034400,true
Sarah,Holland,99.11927662,
Anita,Armstrong,255.85185340,true
Brenda,Cox,268.02068200,true
Miranda,Elliott,155.76751220,true
Cameron,Fowler,3.25951530,
Timothy,Martinez,169.71293720,true
Scott,Webb,69.81519471,
Susan,Campos,91.62696793,
Robert,Mcintosh,115.50577100,true
Ashley,Hanson,17.13682586,
Loretta,Thomas,136.44363120,true
Michael,Arnold,191.06479460,true
Cindy,Gomez,298.75639770,true
Mariah,Perez,182.98355480,true
James,Mcdowell,185.41130690,true
Deanna,Lee,243.35564660,true
Tammy,Smith,5.66880206,
Kristine,Castillo,135.66832050,true
Thomas,Walsh,269.05904560,true
John,Lynch,285.42398210,true
Timothy,Sullivan,178.20562930,true
David,Jones,219.94717070,true
Austin,Reynolds,230.29057530,true
Joseph,Taylor,250.83022270,true
Amanda,Bishop,146.74995590,true
Michelle,Roman,211.33224440,true
Brandy,Mcdonald,20.81430736,
Colleen,Lynch,293.57244070,true
Jesse,Lloyd,192.12190530,true
Stephanie,Berry,180.97074210,true
Michele,Sandoval,240.71645900,true
Brenda,Rojas,53.00332161,
John,Boyd,275.29552560,true
Kelly,Dawson,198.50608270,true
Danielle,Nguyen,82.08229730,
Michelle,Martinez,32.61847953,
Sabrina,Reid,81.24100275,
Jennifer,Murphy,128.08137520,true
Jason,Williams,142.34122620,true
Amy,Love,170.69995930,true
Russell,Chandler,277.89805270,true
Jermaine,Terry,163.43628200,true
Shawn,Guzman,55.66180515,
Jacqueline,Marks,71.18069715,
Steven,Sullivan,123.05913710,true
Deborah,Cardenas,24.53277284,
Suzanne,Clarke,98.31470463,
Kathleen,Gibson,223.87271430,true
Kathleen,Gordon,51.14201648,
Robin,Rodriguez,26.49741952,
Christine,Clark,80.98399333,
John,Mays,283.12818470,true
Jessica,Cooke,22.64516196,
Brian,Smith,206.94862070,true
Derrick,Mendez,178.59144270,true
Mark,Galvan,124.46599600,true
Michael,Smith,164.74213460,true
Jonathan,Best,252.27031000,true
Linda,Mendoza,160.01986650,true
Michelle,Martin,189.02876860,true
Patricia,Washington,30.56052150,
Curtis,Burns,203.45157720,true
Mary,Brown,128.49145220,true
Brenda,Potter,60.24970314,
Brent,Mitchell,105.84115280,true
Michael,Young,249.06185050,true
William,Joyce,166.42380210,true
Patrick,Williams,31.03696847,
John,Lambert,12.83788190,
Catherine,Wilcox,191.11671660,true
Carol,Gould,283.18323960,true
Michael,Gentry,61.78610608,
Lee,Harris,4.85723167,
Rachel,Ferguson,74.13642797,
Andrew,Taylor,131.94199490,true
Caitlin,Murphy,267.30969870,true
Andrea,Perkins,5.26581876,
David,Herrera,255.06253370,true
Timothy,Dickerson,54.32160590,
Karen,Sanchez,165.42458260,true
Joseph,Flores,254.93245020,true
Henry,Williams,75.21829743,
Roberto,Valdez,9.64244166,
Christine,Hayes,168.52122340,true
Rebecca,Johnson,178.35741680,true
Barbara,Johnson,277.43596370,true
Angela,Morgan,127.70320160,true
Michael,Marshall,241.77398570,true
James,Wolfe,298.35619420,true
Shaun,Thompson,293.53603110,true
Christopher,Ramirez,105.70687330,true
Julie,Anderson,164.30186610,true
Jacob,Anthony,59.39265938,
Earl,Hahn,177.48671550,true
Rachel,Russell,72.99114391,
Autumn,Pace,173.44697570,true
Katherine,Allen,178.58704420,true
Amber,Warner,136.95614670,true
Bryan,Brown,161.95759060,true
Richard,Espinoza,92.20418593,
Shannon,Anderson,22.32744951,
Donna,Brown,79.77215275,
Bonnie,Roberts,130.10039360,true
Tony,Smith,254.63979410,true
John,Collier,214.64200890,true
Victoria,Carson,102.74857750,true
Robert,Barnett,176.32213810,true
Nicholas,Thomas,9.48448078,
Christine,Armstrong,142.14659460,true
Tanya,Oliver,286.99730420,true
Brandi,Beck,92.52948481,
Charles,Jacobs,284.13366810,true
Kathryn,Phillips,39.58699830,
Samantha,Smith,36.46258124,
Jon,Washington,9.48979110,
Joshua,Anderson,197.56277420,true
Audrey,Hayes,232.54330170,true
Courtney,Joseph,172.72695640,true
Anthony,Sanders,126.51610070,true
Bianca,Cook,274.32940370,true
Maria,Marshall,68.10882134,
Tamara,Evans,107.56121380,true
Robert,Miranda,263.09774040,true
Katherine,Perez,129.52700210,true
Chelsea,Lawrence,71.60389740,
Thomas,Martinez,85.24919003,
Dawn,Serrano,166.21650920,true
Brandy,Sanders,252.03973790,true
Kathryn,Hernandez,170.14780320,true
Jacob,Jones,168.74383190,true
Heather,Marquez,286.35158230,true
Jessica,Young,35.08443351,
Stephanie,Cunningham,215.45019660,true
Nicolas,Jackson,131.84938720,true
Amanda,Oneill,164.66615900,true
Jessica,Graham,178.11537810,true
Shelby,Woods,272.88103110,true
Adam,Gutierrez,72.47623904,
James,Hill,93.98502761,
Elizabeth,Sawyer,175.13441310,true
Brian,Harris,65.82287283,
Michael,Hughes,221.83511350,true
Ariel,Frederick,220.36569630,true
John,Williams,231.26924640,true
Bryan,Long,173.78484680,true
Evan,Perez,123.05948890,true
Martin,Palmer,165.00978240,true
William,Oneal,231.35897890,true
Amanda,Garcia,121.15911000,true
Jorge,Powell,221.42808430,true
Michael,Gomez,43.91299342,
Laura,Johnson,127.64692370,true
Jorge,Potts,234.48370520,true
Brian,Stanley,230.63724790,true
Christian,Brown,178.08103540,true
Randy,Sanchez,86.21746038,
Daniel,Hughes,104.41165430,true
Bethany,Tate,29.99699612,
Christopher,Rodriguez,189.51923560,true
Robert,Gilbert,25.20291359,
Amanda,Moore,179.28349220,true
Lauren,Hall,176.76555040,true
Melissa,Huber,124.87775910,true
Christina,Patterson,110.43391930,true
Jennifer,Lutz,64.54963918,
Michelle,Stevens,131.39524810,true
Ronald,Hernandez,270.78636870,true
Maria,Mcintyre,149.01741400,true
Alicia,King,231.77210090,true
Melissa,Meyer,140.88145700,true
Cameron,Mathis,147.06538700,true
Stephanie,Roberts,164.70752380,true
Norman,Johnson,9.43302144,
Samuel,Duke,165.86950890,true
Lisa,Kent,151.21403260,true
Geoffrey,White,167.73617840,true
Randy,Bass,9.18843387,
Gabriela,Carlson,162.09386850,true
Jeremy,Lawrence,37.24135090,
Calvin,Daugherty,130.05511040,true
Roger,Greer,219.04270830,true
Samuel,Mason,213.63055900,true
Margaret,David,62.79585810,
Ashley,Johnson,45.38528870,
Cheryl,Monroe,17.02021733,
Ronald,Ferguson,202.96826160,true
Carl,Robinson,113.31572680,true
Matthew,Martinez,232.75202520,true
Daniel,Walker,108.54192890,true
Paul,Frazier,103.98070420,true
Benjamin,Salinas,192.42658060,true
Steven,Hill,22.65354581,
Brandon,Nolan,13.58123390,
Steve,Garcia,114.56410570,true
Robert,Kim,40.20145996,
Harold,Ramos,174.64666940,true
Andrew,Klein,288.52797520,true
Erica,White,282.83519210,true
Johnathan,Scott,225.72702920,true
Renee,Vincent,114.13056900,true
Charles,Jones,50.50838506,
Andrew,Foster,273.62552430,true
Eric,Thomas,162.00993290,true
Daniel,Potter,188.26873160,true
Pamela,Mann,273.72426230,true
Ryan,Mcclain,68.33349439,
Rachel,Walker,282.35230190,true
Roberta,Lowe,290.26075210,true
Deborah,Foster,28.93794259,
Craig,Harvey,166.75419030,true
Randy,Copeland,1.40811988,
Michael,Allison,148.18142140,true
Cristina,Smith,215.90300470,true
Tyler,Tyler,163.27185220,true
Roy,Jenkins,36.67990222,
Kimberly,Mitchell,281.06490730,true
Ray,Koch,12.39980771,
Kelly,Andrews,209.92132700,true
Robin,Conner,275.81138510,true
Brandon,Vargas,39.58040115,
Jessica,Ball,148.87053780,true
John,Cole,263.73989070,true
Chloe,Cox,213.89961390,true
Lance,Anderson,160.25128870,true
Samantha,Cole,159.06853590,true
Mark,Rogers,88.66922081,
Laurie,Flores,237.54531400,true
Caroline,Robles,181.57102960,true
Samantha,Zuniga,148.86304630,true
Brandon,Burns,269.39714140,true
Samantha,Brooks,21.67250507,
Elijah,Ho,45.36640618,
Jennifer,Simmons,2.25931027,
Kendra,Haas,235.95395960,true
Miranda,Williams,50.51989651,
Eric,Burke,169.85798610,true
Nancy,Wood,57.42886651,
Alexander,Sanchez,148.60084650,true
Dakota,Cox,58.84226789,
Darren,Montes,237.44940640,true
Ricardo,Davies,204.34482130,true
Brittany,Thompson,157.50158040,true
Robert,Johnson,131.15427100,true
Christopher,Morris,261.38078800,true
Kelly,Wright,167.63445090,true
Jose,Carter,133.55401120,true
Beth,Cross,231.38939480,true
Christopher,Carpenter,111.04421370,true
Kristina,Jackson,139.06481250,true
Brianna,Davis,14.35079183,
Elizabeth,Williams,120.13790820,true
Joel,Evans,221.10767350,true
Rebecca,Valencia,158.03637060,true
Daniel,Baker,293.54133490,true
Christopher,Nash,136.32521740,true
Robert,Thornton,125.44367010,true
Diane,Barron,97.48860357,
Jacob,Crawford,218.01581480,true
Adam,Bowen,23.16719963,
Robert,Davenport,186.41513370,true
Elizabeth,Alexander,274.78992420,true
Stephen,Thomas,244.55697020,true
Teresa,Hoffman,36.43693835,
Beth,Rodriguez,147.61623510,true
Melissa,Roberts,225.40977860,true
James,Conway,251.46448180,true
Michael,Jimenez,203.89069960,true
Melissa,Kennedy,223.28271360,true
Patrick,Hayes,58.87774264,
Loretta,Scott,293.77953510,true
Stacy,Shepherd,278.16469680,true
Laurie,Velasquez,140.93370370,true
Gilbert,Cummings,277.70467820,true
David,Robinson,134.34684620,true
David,Brooks,61.02534610,
Lindsay,Taylor,50.97207834,
Samuel,Vasquez,14.61173033,
Mark,Haynes,101.51147270,true
Ian,Malone,14.25961844,
Miss,Renee,251.70504930,true
Julie,Hunt,281.57978540,true
Brenda,Hernandez,293.48957660,true
Michael,Fisher,185.30603370,true
Heather,Murphy,175.95152500,true
Leah,Rogers,227.26401280,true
Heather,Rojas,111.01712380,true
Tracy,Fitzgerald,94.05617946,
Tony,Brewer,139.97615760,true
Michelle,Walker,174.76078270,true
Antonio,Jones,162.05588970,true
Christopher,Martin,124.30603870,true
Travis,Gallagher,149.17573970,true
Katherine,Garcia,299.85021090,true
Judith,Perez,274.51229780,true
Tiffany,Wilcox,222.24394240,true
Krista,Gonzalez,16.60993927,
Heather,Chen,186.20474940,true
Mark,Baker,276.19117260,true
Darryl,Perez,25.64321834,
Christie,Mcclure,173.30686870,true
Devin,Reilly,62.33027419,
Stephanie,Evans,28.24253657,
Brandon,Franklin,140.49085350,true
Annette,Ellis,193.09916240,true
Michael,Watkins,197.99214010,true
Ann,Clark,237.72283200,true
Michael,Stafford,238.64366870,true
Stephen,Robinson,81.53563110,
Monica,Goodman,8.73701937,
Jason,Cobb,59.46229968,
Robert,Cook,51.38668020,
Juan,Guzman,49.48823140,
Jose,Avila,195.50795170,true
Alison,West,273.58744140,true
Laura,Lamb,38.06919442,
Caroline,Price,53.36606600,
William,Smith,25.44007533,
Marcus,Beck,67.41458515,
Chelsea,Brown,122.51689860,true
Regina,Arnold,7.70507491,
Lacey,Morrison,203.57406970,true
James,Evans,253.83213710,true
Sarah,Pierce,130.11231220,true
Stacy,Curtis,122.30406280,true
Latasha,Lee,11.68292407,
Mark,Boyd,158.58971100,true
Megan,Wilson,138.75925450,true
Natalie,Campbell,28.69877800,
Julie,Stewart,242.59772110,true
Chase,Estes,152.73556830,true
Suzanne,Huang,166.47861310,true
Sabrina,Hernandez,273.24418400,true
Alyssa,Zuniga,189.06559510,true
Diana,Cooper,86.90731688,
Nicole,Ellis,269.64703050,true
Colleen,Perry,99.35592238,
Joseph,Miller,22.67185024,
Larry,Roberts,29.14020282,
Joseph,Marquez,129.62941120,true
Andrew,Khan,173.33771100,true
Eric,Roth,262.08753130,true
Cristina,Harris,214.22635100,true
Charlene,Perez,84.74847467,
Colleen,Lynch,78.96673310,
Michael,Vincent,12.19268007,
Jose,Fowler,220.61315480,true
Kimberly,Nguyen,163.20968890,true
Christopher,Pennington,149.32440510,true
Joseph,Stewart,25.10227022,
Peter,Braun,162.57917480,true
Andre,Freeman,261.43330250,true
David,Peters,1.84214648,
Charles,Ramirez,238.83938460,true
Raven,Carlson,80.30754824,
Mark,Chase,43.99018911,
Earl,Hinton,99.01092283,
Brenda,Stanley,257.03334630,true
Christopher,Brown,59.84892990,
Justin,Bates,298.08159400,true
Zachary,Sandoval,226.18416740,true
Jessica,Evans,274.03731210,true
Justin,Banks,42.49347313,
Renee,Williamson,242.37220850,true
Matthew,Sims,154.27432500,true
Tanya,Baxter,159.89700730,true
Jamie,Hobbs,253.01648890,true
Anthony,Hardin,183.00497580,true
Christy,Martinez,3.60771054,
Chad,Clark,224.76244110,true
Chloe,Cox,263.08974150,true
Cynthia,Rivera,73.26316803,
Dana,Collins,55.63787745,
David,Harding,262.46705080,true
Kathryn,Garza,298.65887380,true
Dawn,Phillips,20.37164898,
Daniel,Pacheco,214.69490930,true
Joshua,Ortiz,33.24314581,
Patricia,Schroeder,223.66658810,true
Alyssa,Sims,112.50348470,true
Richard,Wall,88.13969703,
April,Wilson,118.84483160,true
Heather,Stephens,231.23420530,true
Catherine,Tran,28.32558659,
Matthew,Stewart,0.44165867,
Mark,King,123.00947660,true
Shannon,Johnson,256.77447670,true
Michelle,Burton,124.51298160,true
Kristen,Gallagher,268.02057690,true
Rose,Campos,21.06611081,
Bobby,Carroll,217.99150840,true
Kathy,Johnson,91.80571794,
Steven,Sullivan,97.07246326,
Tracy,Phillips,177.52550720,true
Nancy,Little,68.32085517,
Robert,Andrade,206.20509080,true
Carolyn,Kelley,120.64929190,true
Christopher,Wells,203.72074590,true
Miranda,Cook,68.99167394,
Heidi,Miller,44.18726414,
Michael,Ferguson,65.33364222,
Daniel,Campbell,203.83190250,true
Lisa,Clements,183.84374720,true
Cheryl,Garner,145.98870070,true
Linda,Carpenter,192.16053230,true
Kenneth,Stone,128.08142960,true
Marcia,Harrell,57.17983127,
Mariah,Soto,180.37746620,true
Christine,Koch,159.35028480,true
Joseph,Perkins,186.13429850,true
Perry,Curtis,52.67151640,
Sara,Tucker,53.62308020,
Christopher,Day,176.78265060,true
Terri,Davis,132.88151900,true
Eric,Miller,144.45113440,true
Morgan,Goodwin,134.29225560,true
Victor,Sanchez,114.22464380,true
Shawn,Harris,251.24649900,true
Julia,Jackson,264.57737360,true
Carmen,Crawford,238.94812500,true
Brian,Hall,9.74257656,
Ian,Martinez,123.04625160,true
Robert,Reyes,99.94824582,
Stacy,Green,30.27141958,
Casey,Carroll,290.21553560,true
Mariah,Ochoa,208.69096360,true
Larry,Valentine,211.42300160,true
Nicole,Harris,126.87797380,true
Jacob,Hicks,89.92387573,
Theresa,Stewart,64.11402234,
Joann,Thompson,99.16719145,
Crystal,Marshall,161.37236380,true
Nicholas,Neal,229.32095330,true
James,Pena,5.25961910,
Justin,Parker,97.04832486,
Marcus,Thomas,248.25300720,true
Luke,Hardy,61.79397435,
Rhonda,Collins,298.57375680,true
Jessica,Sullivan,74.80414318,
Tammy,Cole,74.34504714,
Daniel,Adams,204.70686280,true
Heather,Henderson,76.36059570,
Ann,Medina,115.16924330,true
Jeremy,Thompson,199.36612350,true
Ashley,Hurst,81.76651927,
Rhonda,Wagner,154.59892760,true
Tiffany,Decker,109.20703110,true
Ruben,Anderson,141.75688480,true
Rebecca,Mcdowell,256.18296410,true
Kristen,Boyd,118.23904120,true
Jake,Howard,149.74524210,true
Scott,Ayers,80.73638962,
Kathryn,Mccall,242.13088210,true
Thomas,Dennis,90.27786558,
Nicholas,Armstrong,140.62911450,true
Kelly,Alvarado,76.58955533,
Matthew,Bishop,22.65640439,
Shane,Miller,104.41465910,true
Amy,Lopez,33.03248299,
Nicole,Mcgee,81.87832470,
Scott,Johnson,120.49069570,true
Gina,Marquez,133.07250060,true
Brandon,Phelps,252.49565950,true
Jordan,Mckinney,92.44255273,
Melinda,Weaver,3.76813368,
Christopher,James,52.20975301,
Mark,Adams,52.00849588,
Elizabeth,Olsen,192.87978220,true
Shannon,Williams,55.61884754,
Arthur,Levine,51.53641612,
Kimberly,Reid,4.35132266,
Patrick,Jones,62.49699828,
William,Garza,284.89285790,true
Lisa,Adams,84.76983212,
Kathleen,Guerrero,256.69420340,true
Nicholas,Kennedy,129.40682900,true
Anthony,Hayes,144.43381190,true
David,Cruz,180.13552310,true
Robert,Brooks,118.27471220,true
Francis,Fisher,146.35259680,true
Albert,Lee,247.71965490,true
Angela,Moreno,50.95778324,
Brian,Salinas,177.89996980,true
Sarah,Bauer,274.79643050,true
Cynthia,Collins,249.74447530,true
Ryan,Stanton,274.75657260,true
David,Elliott,127.90405050,true
Crystal,Carr,37.89493067,
Christopher,Garcia,292.07923710,true
Justin,Tran,195.81121570,true
Kenneth,Jones,9.45267601,
Rita,Adams,30.17192605,
Brandon,Ball,262.68002530,true
Melissa,Smith,15.27711246,
Kimberly,Lamb,252.74418520,true
Nicholas,Walker,143.06448260,true
Stephen,Mann,112.34906470,true
Jacqueline,Rubio,202.69887290,true
William,Gibson,203.84854430,true
John,Evans,206.27893560,true
Steve,Roberts,39.62431254,
Andrew,West,207.31160540,true
Teresa,Ellis,271.48997360,true
Paul,Hansen,297.15636440,true
Charles,Walker,288.71013040,true
Susan,Wilson,281.87446300,true
Ashley,Jones,244.99308090,true
Spencer,Garcia,149.93602490,true
Victoria,Rivera,268.88868790,true
Nicole,Lopez,12.27610808,
Lori,Russell,9.58968327,
Patricia,Ryan,91.27033831,
Jeanne,Lin,184.35183020,true
John,Gardner,27.11376464,
Jesse,Mack,40.65543525,
Madison,Nelson,84.93606191,
Colleen,Spencer,51.29811649,
Melissa,Wallace,165.38155910,true
Emily,Weaver,249.55271860,true
Sarah,Copeland,271.02834690,true
Damon,Walker,223.56443080,true
David,Stewart,200.34074770,true
Robin,Hardy,246.59257240,true
Beth,Schmitt,108.51145120,true
Joshua,Clark,41.09943086,
Nicholas,Jones,207.31967390,true
Virginia,Anderson,221.39682530,true
Richard,Hamilton,64.31871231,
Michele,Harris,175.74904630,true
Elizabeth,Garner,295.09960810,true
Michael,Moon,70.81831562,
Robert,Williams,203.09219120,true
Monica,Wallace,51.09498440,
Kathy,King,216.37098280,true
Faith,Baird,68.77591230,
Bruce,Steele,18.20328841,
Robert,Brown,278.33846110,true
Curtis,Graves,267.23173870,true
Andrea,Lewis,39.59305432,
Christopher,Jensen,109.17402110,true
Diana,Edwards,149.55072580,true
Jennifer,Adams,109.79870590,true
Ashley,Harper,52.62412811,
Tara,Anderson,115.05541260,true
Sylvia,Martinez,248.12985170,true
Micheal,Johnson,138.43401550,true
Christine,Wilson,14.87060274,
Eric,Luna,192.33870690,true
Jennifer,Brown,156.40563520,true
Robert,Horton,274.45844330,true
Joshua,Foley,17.63874899,
Curtis,Carroll,172.13836500,true
Steven,Simmons,254.37120880,true
James,Brown,203.11335500,true
Taylor,Delgado,210.38382070,true
Kevin,Cuevas,191.90208070,true
Kim,Schmidt,193.84541440,true
Alyssa,Vega,110.76821520,true
Angela,Walker,237.04117900,true
Michael,Humphrey,45.49246240,
Carrie,Ewing,262.27162560,true
Amy,Keith,164.73765570,true
Jennifer,Young,99.25744813,
Kenneth,Keith,138.67639050,true
Michael,Carpenter,179.64861520,true
Barbara,Robertson,15.65311820,
Matthew,Roberts,240.47885460,true
Elizabeth,Good,248.55985490,true
Samantha,Hodges,154.02756130,true
Mia,Wright,105.95299290,true
Thomas,James,40.96832339,
Kristen,Brown,22.29792840,
Timothy,Richard,285.03171960,true
Christopher,Johnson,26.77878150,
Sean,Hall,44.52981452,
Amanda,Sanchez,100.29043090,true
James,Smith,75.88603978,
Gregory,Butler,277.36464380,true
Gabriella,Estrada,232.07156160,true
Paul,Davidson,142.77479230,true
Eric,Murillo,169.79399140,true
Laura,Marks,175.10690170,true
Marissa,Harris,278.89012680,true
Deanna,Smith,108.95517000,true
Kenneth,Berger,99.78874304,
Kayla,Lewis,285.08787290,true
Kenneth,Novak,52.52915682,
Jared,Mora,12.07308163,
Kimberly,Bauer,59.98527478,
Nicholas,Smith,282.35317910,true
Julia,Myers,55.57415257,
Kayla,Bryan,269.10162670,true
James,Jones,95.11431737,
Gary,Payne,137.53756350,true
Sheri,Hogan,18.33323912,
Jacob,Malone,5.76683421,
Kara,Carter,153.40250500,true
Sylvia,Romero,142.06421650,true
Stephen,Carpenter,164.08934590,true
Michael,Roth,293.03879320,true
Brandon,Delacruz,220.11075740,true
William,Smith,84.87625733,
John,Foley,221.97552870,true
Lisa,Alvarez,220.76752860,true
Jonathan,Ruiz,75.26392220,
Jacqueline,Bailey,298.27231950,true
Calvin,Mejia,7.27229581,
Curtis,Sanchez,196.84465490,true
Randall,Brown,1.54039835,
Justin,Thompson,104.05419080,true
Molly,Taylor,121.06036190,true
Randy,Osborn,17.67212736,
Shelley,Richards,43.86420887,
Derek,Rush,261.39374810,true
Kevin,Harris,24.03369954,
Jason,Lee,77.21843561,
Daniel,Fritz,92.11827965,
Gregory,Doyle,263.44233920,true
Jorge,Mendoza,191.32913610,true
Eric,Roberts,15.87607968,
Michael,Smith,213.28969300,true
Christian,Ramirez,45.14014071,
Sherry,Green,213.42240970,true
Debra,Hunt,31.90753436,
Katherine,Horton,274.97588310,true
Lauren,Jordan,213.51078650,true
Deborah,Dillon,293.01553930,true
Tamara,Bray,81.28016299,
Marcus,Rogers,139.35819200,true
Brenda,Johnson,295.46877490,true
Jeremy,Thompson,186.86861090,true
Julia,Roberts,90.27092330,
Dale,Buckley,163.61626300,true
Matthew,Carter,200.05765470,true
Timothy,Brooks,248.33426710,true
Benjamin,Jenkins,225.56943320,true
Shelly,Torres,173.41618720,true
Katie,Wilkerson,3.69700216,
Deanna,White,237.37227230,true
Brittany,Nguyen,198.51514210,true
Daniel,Clark,144.84751010,true
Natasha,Perez,279.41181460,true
Brittany,Tate,264.62475120,true
Christopher,Steele,37.27912123,
Nicole,Williams,84.74929727,
Alexander,White,103.47453030,true
Rebecca,Rowland,26.56045868,
Levi,Flores,115.43785060,true
Mary,Hernandez,32.71999911,
Robert,Mendoza,59.80314835,
Samantha,Brooks,83.12165320,
Chelsea,Andersen,14.63652038,
Katrina,Smith,98.71876999,
Robert,Robbins,245.18602390,true
Jordan,Bond,217.87358630,true
Christopher,Dickerson,16.05097320,
Veronica,Contreras,235.92477320,true
Bethany,Jackson,148.84772680,true
Abigail,Wood,60.87271053,
Emma,Dawson,228.28641040,true
Dwayne,Nelson,49.68520768,
Roberta,Ryan,234.95097180,true
Jeff,Anderson,61.87805925,
Charles,Adams,230.09071440,true
Randy,Reid,242.24459190,true
Yolanda,Jones,184.32624850,true
James,Vincent,284.79447060,true
Sara,Walsh,256.09493080,true
William,Fleming,150.94132480,true
Christopher,Jones,66.58116908,
Frank,King,14.86020220,
Alyssa,Hoover,51.21622595,
Erika,Potts,152.54105480,true
Brenda,Thomas,33.98102432,
Sara,Moore,124.81966110,true
John,Davis,250.63952070,true
Melissa,Brown,247.06950150,true
Anthony,Trevino,121.99754810,true
Debra,Diaz,95.50660801,
Alyssa,Li,189.54459170,true
Lisa,Davis,292.00817880,true
Christina,George,254.03491240,true
Larry,Cook,173.43926050,true
Krystal,Jackson,46.09096211,
Casey,Smith,287.03410700,true
Eric,Yang,240.45527480,true
Elizabeth,Spence,12.18237246,
David,Ramirez,281.99561600,true
Wendy,Rowe,22.45673601,
Richard,Charles,209.93960660,true
Maureen,Adams,220.44256790,true
Heather,Diaz,155.67554220,true
Jennifer,Black,66.63022809,
Emily,Montgomery,51.40335449,
Sarah,Hayden,247.97733040,true
David,Johnson,49.87378095,
Jim,Baker,71.46737353,
Tara,Sanchez,280.50136500,true
Thomas,Yates,133.93003390,true
Jillian,Sandoval,209.31130840,true
Mackenzie,Stone,263.31870170,true
Matthew,Sharp,127.72186360,true
Pamela,Green,234.71704310,true
Jeremy,Robles,130.29751420,true
Thomas,Wall,70.43392043,
Jared,Flores,89.68743146,
Angela,Calhoun,252.06711000,true
Charles,Fernandez,98.43540102,
Amy,Ramsey,65.79744130,
Donald,Mason,248.32910090,true
Joan,Parsons,60.50474718,
Stephanie,Tucker,14.02646298,
Kelly,Ellis,174.37995430,true
Betty,Spears,238.94031560,true
Matthew,Savage,99.90583163,
Timothy,Owens,229.34452870,true
Tina,Richards,9.85516721,
Kerri,Pacheco,77.96273702,
William,Ferguson,213.65996110,true
Christine,Watson,154.20642690,true
Clinton,Davis,279.93173310,true
Megan,Mcdonald,132.49685340,true
Heather,Johnson,286.44268790,true
Donna,Young,67.81856754,
Paul,Leonard,201.77302990,true
Richard,Roberts,100.73132220,true
Jeffrey,Frazier,72.43151890,
Daniel,Jordan,297.34293300,true
Whitney,Johnson,67.19687914,
Edwin,Francis,271.30982370,true
Cynthia,Smith,44.41931025,
Michelle,Walker,221.99717660,true
Michael,Bush,44.78829112,
Lisa,Hernandez,141.59264740,true
Dwayne,Johnson,275.39219690,true
Tonya,Fisher,269.49945040,true
Michael,Brown,3.13972069,
Jamie,Juarez,247.47786240,true
Brittany,Martinez,270.41098260,true
Adam,Hamilton,119.99594540,true
Jennifer,Morales,49.54841036,
